time,qa(t),qb(t),f(t),f_amplitude
138.4,0.7427763771119423,0.3719196853947831,0.4451384727363865,0.46
138.5,0.7832698142801984,0.4351623963982794,0.4228079683040068,0.46
138.6,0.8296875708591727,0.49019109508209646,0.39098210842341796,0.46
138.70000000000002,0.8810739776638152,0.5348455808685009,0.35037563329503807,0.46
138.8,0.9362765655534389,0.5667779324736705,0.30190047680790477,0.46
138.9,0.9940858902908845,0.5835387908652429,0.24664528647047576,0.46
139.0,1.0527944236363085,0.5827967024058432,0.18585097473461923,0.46
139.1,1.1103311906530013,0.5627958862430099,0.12088285077715276,0.46
139.20000000000002,1.164680588483567,0.5225551778150486,0.053199958599169796,0.46
139.3,1.2138828774879675,0.4618682160236895,-0.01567768995663236,0.46
139.4,1.2560341812436164,0.38130344323401844,-0.08420325139510267,0.46
139.5,1.2892864865453149,0.2822041052745166,-0.15083778933866557,0.46
139.6,1.311869612659841,0.16689977199075975,-0.2140848357206624,0.46
139.70000000000002,1.3224565057429325,0.04140478759652627,-0.27252399823191675,0.46
139.8,1.3203792095506688,-0.0867031918155527,-0.3248428592697504,0.46
139.9,1.3055554531662574,-0.21109494176103066,-0.36986645000803703,0.46
140.0,1.2784898796562847,-0.3267354310923068,-0.40658363766389105,0.46
140.1,1.2402740460707222,-0.4298838219986602,-0.4341698333601312,0.46
140.20000000000002,1.1925805300807224,-0.518077478465721,-0.45200551061373445,0.46
140.3,1.1370853497004927,-0.5889335014036284,-0.4596901185650105,0.46
140.4,1.0754596661458533,-0.64140983161792,-0.45705107748640983,0.46
140.5,1.0094872466645701,-0.6759450158810505,-0.44414765455112615,0.46
140.6,0.9408498978770201,-0.6937415722099292,-0.42126963282015706,0.46
140.70000000000002,0.8711274657761717,-0.6967659898659191,-0.38893080333947766,0.46
140.8,0.8017851762967889,-0.6876661987468463,-0.34785742650085993,0.46
140.9,0.7339364858328519,-0.6683184734834811,-0.2989719217991475,0.46
141.0,0.6684574255896651,-0.6402586243594607,-0.24337215227905704,0.46
141.1,0.6061280537046081,-0.6049867801105177,-0.18230676889800992,0.46
141.20000000000002,0.5476162012171659,-0.5638092974979576,-0.11714716851756332,0.46
141.3,0.4934774720689964,-0.5178387613087079,-0.049356695286534455,0.46
141.4,0.4441554148514614,-0.4679778260013606,0.0195422229139085,0.46
141.5,0.40000147663642593,-0.41474206690010823,0.08800226491822505,0.46
141.6,0.3613258818251539,-0.3584937249846437,0.1544859657741052,0.46
141.70000000000002,0.3284059275000082,-0.2996002471903857,0.21750024489070408,0.46
141.8,0.3014854731685351,-0.23842717048056872,0.27562993740975145,0.46
141.9,0.28077494076340814,-0.17533812184614284,0.327569575757463,0.46
142.0,0.2664513146424675,-0.11069481830583916,0.3721527076317579,0.46
142.1,0.2586581415887095,-0.04485706690615454,0.40837809200627956,0.46
142.20000000000002,0.25746418748831745,0.02168757652805712,0.43543218484527996,0.46
142.3,0.26289516076966907,0.08840817586231145,0.4527074095487406,0.46
142.4,0.2750326488514353,0.15505256240086468,0.4598158018130025,0.46
142.5,0.2938816916861716,0.22125022998675142,0.45659772247259633,0.46
142.6,0.3193669899810685,0.2865007183773252,0.44312544265174253,0.46
142.70000000000002,0.3513329051979607,0.3501736132442767,0.41970152071069466,0.46
142.8,0.38954345955328984,0.41150854617356125,0.38685200743727977,0.46
142.9,0.43368233601815875,0.4696151946655084,0.3453146320802666,0.46
143.0,0.48335287831829654,0.5234732821347481,0.29602223454091575,0.46
143.1,0.5380780909340674,0.5719325779102299,0.24008181579984977,0.46
143.20000000000002,0.5973006391004874,0.6137128972352324,0.17874967706158143,0.46
143.3,0.6603856774961735,0.6474133313828369,0.11340320593795973,0.46
143.4,0.7266005873973196,0.6716766791100444,0.04550994329177724,0.46
143.5,0.7947282933141483,0.6845175452299421,-0.023405374567109272,0.46
143.6,0.8633731384877834,0.6840148609639604,-0.09179505817221233,0.46
143.70000000000002,0.931081694053467,0.6686189244672857,-0.1581232226691961,0.46
143.8,0.9963427590404819,0.6371514008288838,-0.2209002804784583,0.46
143.9,1.057587360372269,0.5888053220714726,-0.2787163942209221,0.46
144.0,1.113188752866348,0.5231450871515363,-0.3302731386260683,0.46
144.1,1.1614654682507126,0.44012687948861706,-0.37441266036431503,0.46
144.20000000000002,1.200776460882379,0.34168146391948295,-0.41014368093659626,0.46
144.3,1.2296690715454879,0.2323804677756969,-0.4366637586523456,0.46
144.4,1.2471835447291502,0.11692487756031666,-0.45337730973997015,0.46
144.5,1.2529169813549108,-4.7486486731807e-05,-0.4599089838743198,0.46
144.6,1.247023338776761,-0.11396197038867995,-0.4561120937357951,0.46
144.70000000000002,1.2301858090084299,-0.2202444212443137,-0.4420719092912907,0.46
144.8,1.2033641674763513,-0.3140834288014281,-0.41810374281459345,0.46
144.9,1.1679725275110187,-0.39209796793770635,-0.3847458676524673,0.46
145.0,1.1256390465247104,-0.45221476759027684,-0.3427474297657505,0.46
145.1,1.0781417224210683,-0.4935217523725889,-0.2930516235261132,0.46
145.20000000000002,1.0274083935950853,-0.5162680425744166,-0.23677450960387347,0.46
145.3,0.9753687576449986,-0.5216869772592302,-0.17517995065149597,0.46
145.4,0.9236065704256626,-0.5111974268942691,-0.109651227673051,0.46
145.5,0.8736227401323559,-0.48642001504663235,-0.0416599745151029,0.46
145.6,0.8267425045931309,-0.44917756159444805,0.027266871856878018,0.46
145.70000000000002,0.7841112057108286,-0.40149212722826616,0.09558136307086709,0.46
145.8,0.7466898343002005,-0.3455379444684369,0.16174930293146372,0.46
145.9,0.7152136692370786,-0.2827779242043894,0.2242847021590263,0.46
146.0,0.6903058847759069,-0.21437921868332907,0.28178315050521485,0.46
146.1,0.6724738296567302,-0.14159654720163126,0.3329533567794862,0.46
146.20000000000002,0.6620941898337074,-0.0656902915328671,0.37664614846535494,0.46
146.3,0.6594129884751222,0.012073504072108943,0.4118802796575994,0.46
146.4,0.6645455859633644,0.09042313288528925,0.43786446772993054,0.46
146.5,0.6774520519157402,0.1681633708838651,0.4540151638368274,0.46
146.6,0.6980119477824002,0.24411641342203844,0.4599696581625699,0.46
146.70000000000002,0.7260439359139943,0.31676008853281246,0.4555942256017264,0.46
146.8,0.7611588376173803,0.3844058328903401,0.4409871289367401,0.46
146.9,0.8027562006930724,0.4452056075936243,0.4164764120676747,0.46
147.0,0.8500242994352116,0.49715189816643385,0.38261253285344665,0.46
147.1,0.9019401346315729,0.5380777145573241,0.3401560010150115,0.46
147.20000000000002,0.9572694335635803,0.5656565911396437,0.2900602987265882,0.46
147.3,1.0145851135519874,0.577400549510464,0.23345046746167497,0.46
147.4,1.072367372857971,0.5709149836480051,0.17159784198691796,0.46
147.5,1.128491744798992,0.5447373735441318,0.10589149892414458,0.46
147.6,1.1808149549057612,0.49827178398491245,0.03780706108406214,0.46
147.70000000000002,1.2273379069345525,0.4317346509374392,-0.031126441840806575,0.46
147.8,1.266205682867151,0.3461547815499084,-0.09936091198654476,0.46
147.9,1.2957075429109337,0.24337335415150785,-0.1653639502584814,0.46
148.0,1.3142767097852486,0.1261540129056415,-0.2276532707111251,0.46
148.1,1.320726140141459,0.0003890469621373738,-0.2848299894949297,0.46
148.20000000000002,1.314615262434928,-0.12626700023173076,-0.3356100407717213,0.46
148.3,1.2960510354015597,-0.24749254035950485,-0.3788530140650873,0.46
148.4,1.26566133950467,-0.3584172052472121,-0.413587765421188,0.46
148.5,1.224594976934992,-0.45562184686321916,-0.4390342272082423,0.46
148.6,1.1745216716106746,-0.5371385373182688,-0.454620926753837,0.46
148.70000000000002,1.1173997351122171,-0.601901938832019,-0.45999782038910875,0.46
148.8,1.054760137837843,-0.6487430052843682,-0.4550441546748982,0.46
148.9,0.9883261562141084,-0.6782757001161647,-0.4398711782636791,0.46
149.0,0.9197140661301577,-0.6917616913369126,-0.41481964349465666,0.46
149.1,0.8504046614417091,-0.6910279385048916,-0.3804521538308366,0.46
149.20000000000002,0.7817432539710352,-0.6784666927271523,-0.3375405289981387,0.46
149.3,0.7149035636312225,-0.6567392836519641,-0.2870484715783533,0.46
149.4,0.6506812992399298,-0.6270307741088411,-0.23010992432670432,0.46
149.5,0.5897593820849013,-0.5905660205084551,-0.16800360426225167,0.46
149.6,0.5327480974043736,-0.5484984434501186,-0.10212428544035046,0.46
149.70000000000002,0.48017328065279313,-0.501798853414413,-0.03395147533432975,0.46
149.8,0.4324763175008742,-0.45125545076324447,0.0349838117126494,0.46
149.9,0.3900129994364479,-0.3974662990191391,0.10313343776918549,0.46
150.0,0.35307531037924456,-0.34079924486844876,0.16896690915591278,0.46
150.1,0.32193858868757386,-0.2815585531997642,0.23100574803404209,0.46
150.20000000000002,0.2968442661978399,-0.22006935209979306,0.28785669583019236,0.46
150.3,0.2779975767736552,-0.15667713130043237,0.33824300282019965,0.46
150.4,0.265567556305798,-0.09174774217866377,0.3810331011755122,0.46
150.5,0.25968704271224213,-0.025667397756623245,0.41526601753704256,0.46
150.6,0.26045267593814947,0.04115732729841676,0.44017295440510873,0.46
150.70000000000002,0.26791568661071485,0.1082709175038638,0.4551945556738277,0.46
150.8,0.2820523909739068,0.17508682534237038,0.4599934685633435,0.46
150.9,0.3028587499939007,0.2412050945452645,0.4544619198360038,0.46
151.0,0.33026122949803627,0.30613792293116027,0.43872413615091715,0.46
151.1,0.3641006833428315,0.3692592282860122,0.4131335542010018,0.46
151.20000000000002,0.40413235341399545,0.42980464836313276,0.37826488328681657,0.46
151.3,0.45002586962638047,0.4868715408831232,0.33490119858471706,0.46
151.4,0.5013652499240508,0.5394189835339775,0.28401635496654926,0.46
151.5,0.5576489002802394,0.5862677739710135,0.2267531163187749,0.46
151.6,0.6182896146973567,0.6261004298168887,0.164397491529196,0.46
151.70000000000002,0.6826407130560392,0.6575681171532187,0.0983498534998097,0.46
151.8,0.7497222078960787,0.6788681699970216,0.03009348979053338,0.46
151.9,0.8182727069552004,0.6879971689580032,-0.03883870882172381,0.46
152.0,0.8869376667387934,0.6832192892581601,-0.10689867376512044,0.46
152.1,0.9542698959344873,0.6630675872845572,-0.17255792495561983,0.46
152.20000000000002,1.01872955541217,0.6263440005893149,-0.23434189716445306,0.46
152.3,1.0786841582239157,0.5721193478896562,-0.2908630555741145,0.46
152.4,1.132415948362132,0.49975971602297425,-0.3408520568191228,0.46
152.5,1.1781880740235129,0.4104122732779201,-0.3831862557014,0.46
152.6,1.214309152536264,0.3077427598774548,-0.4169149173811783,0.46
152.70000000000002,1.2395425327345124,0.19580061881346772,-0.44128056883181754,0.46
152.8,1.253174980359933,0.07882843457278549,-0.45573601005094766,0.46
152.9,1.2550166780617908,-0.03873806686302106,-0.4599566029928748,0.46
153.0,1.2453763809922342,-0.15217345261148268,-0.45384756223918377,0.46
153.1,1.2248944217602853,-0.2559420439579998,-0.43754608367489384,0.46
153.20000000000002,1.1947499943284063,-0.3458321280172225,-0.4114182633646446,0.46
153.3,1.156407508910907,-0.4189776990845579,-0.37605087582437785,0.46
153.4,1.1115596184667131,-0.47368665523719944,-0.3322381963306805,0.46
153.5,1.0621272186993995,-0.5094407983340193,-0.28096416321045875,0.46
153.60000000000002,1.0101494517725604,-0.5268705572837123,-0.22338028070730537,0.46
153.70000000000002,0.9573158420210347,-0.5272498334688641,-0.16077975867879954,0.46
153.8,0.9052418761884667,-0.512047610955142,-0.0945684698909497,0.46
153.9,0.8553806941229184,-0.4830145232258177,-0.02623337714687329,0.46
154.0,0.8090076980635463,-0.4421870065883549,0.042690860692103455,0.46
154.10000000000002,0.7672192269376379,-0.3918734817113228,0.11065635383599605,0.46
154.20000000000002,0.7308740652263352,-0.3337832524483978,0.1761367438336511,0.46
154.3,0.7006768547726943,-0.2690992987948412,0.23766148229310385,0.46
154.4,0.6772239531033708,-0.19913018256663095,0.2938488562280084,0.46
154.5,0.6609816825351273,-0.12516517744672234,0.34343701835256885,0.46
154.60000000000002,0.6522863301748313,-0.0484742689850261,0.38531232545122784,0.46
154.70000000000002,0.6513441479194629,0.029691845401503825,0.41853434840432385,0.46
154.8,0.6582005877903475,0.10817087169445523,0.44235699219878327,0.46
154.9,0.67284084871726,0.18588327736587168,0.45624525161354823,0.46
155.0,0.6951966072405513,0.2615221750707042,0.45988722628347406,0.46
155.10000000000002,0.7250068177562381,0.3335918983218087,0.45320112530910484,0.46
155.20000000000002,0.7618161025764947,0.40040959798200915,0.4363371041039516,0.46
155.3,0.8049747519297041,0.46010524226422084,0.40967389222760286,0.46
155.4,0.8536387239604263,0.5106216167313669,0.3738102879363294,0.46
155.5,0.9067696447294056,0.5497143242963993,0.3295517104651792,0.46
155.60000000000002,0.9632142410472468,0.5749142682498323,0.27789211204829556,0.46
155.70000000000002,1.0216098682019525,0.5836864663143356,0.21999165589467415,0.46
155.8,1.0799150705892495,0.574223375207911,0.15715066142351736,0.46
155.9,1.1361033074075637,0.5453839074483243,0.09078040189351212,0.46
156.0,1.1882192495045352,0.4966725216601104,0.022371410247925796,0.46
156.10000000000002,1.2343787793770296,0.4282392225745514,-0.04653999504195597,0.46
156.20000000000002,1.272768991171089,0.34087956102976014,-0.1144062123774457,0.46
156.3,1.3016481906820097,0.23603463397056296,-0.17970311282811044,0.46
156.4,1.3193369145760252,0.11592993589123769,-0.2409642687815799,0.46
156.5,1.3244973882633948,-0.013058948152812028,-0.2968138867463452,0.46
156.60000000000002,1.3168839163687247,-0.14220542095087307,-0.3459977047075795,0.46
156.70000000000002,1.296792777060851,-0.26454350576867175,-0.3874111601478569,0.46
156.8,1.2649529874780712,-0.37490744576039475,-0.4201241961401268,0.46
156.9,1.2225263037281484,-0.4699317039685405,-0.44340214842111525,0.46
157.0,1.1711072208883122,-0.5480509633239559,-0.45672224436687714,0.46
157.10000000000002,1.1127229730052406,-0.6095001266458511,-0.4597853433388983,0.46
157.20000000000002,1.04937309899806,-0.6546303152105775,-0.4525226547379145,0.46
157.3,0.9824201103990958,-0.6825271241428575,-0.43509728289247485,0.46
157.4,0.91348054509989,-0.6945409224721113,-0.4079005640873558,0.46
157.5,0.8440177786007239,-0.6924090031768249,-0.3715432779942811,0.46
157.60000000000002,0.7753321803853961,-0.6782156430779265,-0.3268419308772203,0.46
157.70000000000002,0.7085611139212997,-0.6543921028388068,-0.2748004186220695,0.46
157.8,0.6446315126509682,-0.6231884926658916,-0.21658748139920878,0.46
157.9,0.5841735405125922,-0.5854259125204588,-0.15351045627902643,0.46
158.0,0.527756231887504,-0.5421513777862625,-0.08698591725973716,0.46
158.10000000000002,0.47588317356974597,-0.4942847369396338,-0.018507862069279384,0.46
158.20000000000002,0.42898969758296407,-0.4425852858129108,0.05038583980264542,0.46
158.3,0.3874428811803191,-0.3876517675943566,0.11814798433804126,0.46
158.4,0.3515376579918641,-0.32992322474616065,0.18325677985714578,0.46
158.5,0.3215241900082981,-0.26971752294183476,0.2442500231788234,0.46
158.60000000000002,0.297646873903337,-0.20734406217124138,0.2997579375517328,0.46
158.70000000000002,0.28011042127474933,-0.14314118005695414,0.34853393488697987,0.46
158.8,0.26907797933139477,-0.07747660960405078,0.3894826114392554,0.46
158.9,0.26467113089325317,-0.010747479200183319,0.4216843482132941,0.46
159.0,0.26696989439141655,0.05661968738443912,0.44441596362397284,0.46
159.10000000000002,0.27601272386809284,0.12416897099707003,0.457166954595633,0.46
159.20000000000002,0.29179443423794027,0.19140351193628163,0.45965096136054706,0.46
159.3,0.3142376894335783,0.2576233410179085,0.4518121984819801,0.46
159.4,0.3432583049797896,0.3223514075003832,0.43382670767481335,0.46
159.5,0.3786991912008451,0.38505882549072984,0.4060984042881642,0.46
159.60000000000002,0.4203044186502616,0.44502934952415424,0.3692500062374035,0.46
159.70000000000002,0.4677192181107525,0.5013593745639766,0.3241090491023462,0.46
159.8,0.5204899805942993,0.5529579360017343,0.27168930146209314,0.46
159.9,0.5780642573421053,0.5985467096571118,0.21316799783838172,0.46
160.0,0.6397907598246075,0.6366600117779598,0.14985940054616811,0.46
160.10000000000002,0.7049193597414944,0.6656447990403005,0.08318528419536113,0.46
160.20000000000002,0.7726123315808682,0.6838726390346079,0.014643005698383657,0.46
160.3,0.8415864746780042,0.6894224137027217,-0.05422812313814518,0.46
160.4,0.9102920137785666,0.680334333184659,-0.12188140523788805,0.46
160.5,0.9771471901405138,0.6551447932279902,-0.186797493736695,0.46
160.60000000000002,1.0405385594249417,0.6128872762962105,-0.24751851323770127,0.46
160.70000000000002,1.098820991696014,0.5530923515687912,-0.3026808005496197,0.46
160.8,1.1503176714210697,0.4757876749411093,-0.35104552962229263,0.46
160.9,1.1933418392479278,0.3816710649317702,-0.39152653290890593,0.46
161.0,1.2263484173826096,0.27420011461692334,-0.42321469434750214,0.46
161.10000000000002,1.2481187905387148,0.15846202972197937,-0.44539836614780814,0.46
161.20000000000002,1.257994873317888,0.03941814829850543,-0.4575793508663313,0.46
161.3,1.255897202378467,-0.0781227311003348,-0.4594840898469481,0.46
161.4,1.2423249364354534,-0.1895043494196495,-0.4510698067585243,0.46
161.5,1.2182287903830733,-0.2900403230084681,-0.4325254682591123,0.46
161.60000000000002,1.1848444084576548,-0.3755721682764376,-0.40426754021217404,0.46
161.70000000000002,1.143789678724664,-0.44356576724484387,-0.36693063476118665,0.46
161.8,1.0968164621284666,-0.4926822314689537,-0.3213532583089685,0.46
161.9,1.045804674365258,-0.5227659643344451,-0.26855898047164933,0.46
162.0,0.9927423991108469,-0.5348184673480363,-0.20973344691175713,0.46
162.10000000000002,0.9393592839519886,-0.5303258538633506,-0.1461977522926869,0.46
162.20000000000002,0.8871923220184461,-0.510864852244508,-0.0793787713408002,0.46
162.3,0.8376381743608311,-0.47821348311355527,-0.010777114315063806,0.46
162.4,0.7919117804329857,-0.43431941876319924,0.058066573464109025,0.46
162.5,0.7510463580919668,-0.3812999831568077,0.12560621118737006,0.46
162.60000000000002,0.7158683318688351,-0.32106822875886976,0.19032500419831178,0.46
162.70000000000002,0.687025323547493,-0.2547313205841715,0.2507695079312991,0.46
162.8,0.6650734826009926,-0.18350023713804753,0.30558226914314274,0.46
162.9,0.6504445136764562,-0.10859010555821191,0.35353231138631447,0.46
163.0,0.6434451915700248,-0.03121599752672677,0.39354278008618326,0.46
163.10000000000002,0.6442573612268605,0.04740707073002037,0.42471512637322284,0.46
163.20000000000002,0.6529335271273544,0.12607265191470313,0.446349286553394,0.46
163.3,0.6693679978647578,0.20370707733173216,0.45795940402954705,0.46
163.4,0.6934597838053808,0.2790062950393534,0.45928474059309066,0.46
163.5,0.7249511534262556,0.3504291544139283,0.4502955320420665,0.46
163.60000000000002,0.763375608042599,0.41626010796582685,0.43119365662093884,0.46
163.70000000000002,0.808057881807767,0.4746092113393546,0.40240810127048043,0.46
163.8,0.8581139417133207,0.5234121233128652,0.364585327505874,0.46
163.9,0.9124509875889835,0.5604301057986845,0.3185747532848151,0.46
164.0,0.9697674521026524,0.5832500238431282,0.2654096769114067,0.46
164.10000000000002,1.028615555024403,0.5893046603581944,0.20628407138386007,0.46
164.20000000000002,1.0872891700521041,0.5764057928474142,0.14252577033512567,0.46
164.3,1.1435678164689003,0.5433130325794252,0.075566647751982,0.46
164.4,1.1953307380362825,0.48963430783725925,0.0069104611723551194,0.46
164.5,1.240598722252753,0.41581827030934215,-0.0619009194671196,0.46
164.60000000000002,1.2775341003538336,0.3231542950894645,-0.12932213890585262,0.46
164.70000000000002,1.304440747312027,0.21377248067689308,-0.1938390619067243,0.46
164.8,1.3197903478482251,0.09117192545683842,-0.2540027774694057,0.46
164.9,1.3226335384785592,-0.03744571620504142,-0.3084621382476211,0.46
165.0,1.3127116556549707,-0.16467697289274752,-0.3559941044056992,0.46
165.10000000000002,1.2903052406483249,-0.28459391688037877,-0.39553121045659295,0.46
165.20000000000002,1.25623198351044,-0.3927474039899386,-0.42618553823531297,0.46
165.3,1.2118467230740493,-0.4861670735915414,-0.44726865762677853,0.46
165.4,1.1590370479887462,-0.563349327480789,-0.45830708722195923,0.46
165.5,1.0995902295988744,-0.6228416370588196,-0.4590529276895903,0.46
165.60000000000002,1.0351434429346806,-0.6641678693080175,-0.4494894290607028,0.46
165.70000000000002,0.9674323795665539,-0.6882328299446326,-0.4298313668968291,0.46
165.8,0.8980563464304864,-0.6965393828656566,-0.40052021889389405,0.46
165.9,0.8284782658281442,-0.6911884501487721,-0.3622142502449607,0.46
166.0,0.7600246452169607,-0.6748787570418625,-0.31577373042312523,0.46
166.10000000000002,0.6937439937239341,-0.6497688162791538,-0.2622416133837374,0.46
166.20000000000002,0.6303719914006298,-0.6169441119797748,-0.20282011506714537,0.46
166.3,0.5705868695830744,-0.5777190753818299,-0.1388437142203584,0.46
166.4,0.5149773463591938,-0.5332184172040738,-0.0717491828814696,0.46
166.5,0.4640426265687944,-0.48437712764590674,-0.003043319577136381,0.46
166.60000000000002,0.41819239667433045,-0.43194046165532185,0.06573089012391745,0.46
166.70000000000002,0.3777490706234057,-0.3764244785768888,0.13302892574015351,0.46
166.8,0.3429992046822016,-0.31815455327521447,0.19733941847762587,0.46
166.9,0.31420321695167663,-0.25745748254948225,0.2572180933146339,0.46
167.0,0.2915851420442508,-0.19467740756558058,0.3113202043050922,0.46
167.10000000000002,0.2753326310838017,-0.1301758138560839,0.3584307346734145,0.46
167.20000000000002,0.2655969517056815,-0.06433153132032698,0.3974916834717703,0.46
167.3,0.2624929880566892,0.0024592657757056546,0.4276258260005818,0.46
167.4,0.26609923380189143,0.06978303727050802,0.44815641438400045,0.46
167.5,0.2764186547920173,0.1370893897359104,0.45862237586825594,0.46
167.60000000000002,0.29344378437535806,0.20390477380841388,0.4587886675216891,0.46
167.70000000000002,0.31714298672110214,0.2698051675188934,0.4486515547922673,0.46
167.8,0.34739962438595395,0.3342303576453367,0.4284386953775721,0.46
167.9,0.3840120583141169,0.39648393971276824,0.3986040265237193,0.46
168.0,0.4266936478372966,0.4557333179932681,0.35981757057344477,0.46
168.10000000000002,0.4750727506747159,0.5110097055059872,0.31295038770872985,0.46
168.20000000000002,0.5286927229330581,0.5612081240170856,0.25905501381710005,0.46
168.3,0.5870119191065498,0.605087404039827,0.1993418228046008,0.46
168.4,0.6494176950792522,0.641309899920567,0.13515184420738094,0.46
168.5,0.7151408771861234,0.6683760229596859,0.0679266465593641,0.46
168.60000000000002,0.7830115864794032,0.6842556649324402,-0.0008240371292406059,0.46
168.70000000000002,0.8517303231089861,0.6870899989124885,-0.06955621472041537,0.46
168.8,0.9199014898854649,0.6752744893112211,-0.13672630968328417,0.46
168.9,0.9860333922800537,0.6474588918777386,-0.20082582649510047,0.46
169.0,1.048538238424606,0.6025472536988576,-0.2604152281986189,0.46
169.10000000000002,1.1057321391116306,0.5396979131990908,-0.3141562652987381,0.46
169.20000000000002,1.1558796218088518,0.458796864209588,-0.3608420299609507,0.46
169.3,1.1972092540524664,0.362600990994297,-0.3994240605595087,0.46
169.4,1.2282234953231796,0.25498900374298406,-0.42903588786508146,0.46
169.5,1.247941945891562,0.14005743116597946,-0.4490124940756949,0.46
169.60000000000002,1.2559032478252283,0.022120021285439884,-0.45890524768287466,0.46
169.70000000000002,1.2521650849888337,-0.09429225856451595,-0.45849197876810743,0.46
169.8,1.2371774728980178,-0.20391332376044108,-0.4477819684602667,0.46
169.9,1.211843122440705,-0.3016145945717466,-0.42701574050145336,0.46
170.0,1.177499102041029,-0.3839154578723299,-0.39665965960229793,0.46
170.10000000000002,1.135718868033633,-0.4485098025278239,-0.3573954578959483,0.46
170.20000000000002,1.0883120350928799,-0.494265157259682,-0.3101049247041622,0.46
170.3,1.0373157345757946,-0.5212233115979676,-0.2558501034500623,0.46
170.4,0.9845938618493677,-0.5304305642649808,-0.1958494404525694,0.46
170.5,0.9317940288730809,-0.5232394668318557,-0.1314504212488655,0.46
170.60000000000002,0.8804623616370191,-0.5012547249459807,-0.06409930897418072,0.46
170.70000000000002,0.8319678209733037,-0.46637589851751154,0.004691335590127809,0.46
170.8,0.7875022025560057,-0.42079740171933344,0.07337662287102735,0.46
170.9,0.7480573626988286,-0.3667264267932476,0.14041402939283085,0.46
171.0,0.7143941562209023,-0.3053841966861444,0.2042980395291586,0.46
171.10000000000002,0.6871741297890204,-0.2380639881699116,0.26359395613812464,0.46
171.20000000000002,0.6669324544927753,-0.16606611009351244,0.31697012076705844,0.46
171.3,0.6540746183382152,-0.0906687946380868,0.36322781983061725,0.46
171.4,0.6488764262478784,-0.013128197317026746,0.4013282051334811,0.46
171.5,0.6514731020798201,0.06533559901256251,0.4304156241613239,0.46
171.60000000000002,0.6618439395919192,0.14366623226262865,0.44983683619154063,0.46
171.70000000000002,0.6800001609638834,0.22068169683173167,0.4591556826715669,0.46
171.8,0.7057938620708905,0.29499229951687805,0.45816288239970937,0.46
171.9,0.7388802711860867,0.36502059275282395,0.44688073152972424,0.46
172.0,0.7787177489805887,0.4290013746120968,0.4255626028472788,0.46
172.10000000000002,0.8245677885234965,0.48498168880501114,0.3946872555634086,0.46
172.20000000000002,0.875495015281841,0.5308208246796058,0.3549480834148333,0.46
172.3,0.9303671871206607,0.5641903172217412,0.3072375425354083,0.46
172.4,0.9879725059460182,0.5826387989511006,0.252627108815498,0.46
172.5,1.0466915602784628,0.5838076271587622,0.19234321486332506,0.46
172.60000000000002,1.1044518890806212,0.5658630211709906,0.1277397069726656,0.46
172.70000000000002,1.159231051627821,0.5277437797031586,0.060267440653893056,0.46
172.8,1.2090630084956264,0.46916368834742295,-0.008558302453098751,0.46
172.9,1.2520381215597713,0.39061151957273965,-0.07719184453757345,0.46
173.0,1.2863031539961776,0.2933510327248611,-0.14409182420947755,0.46
173.10000000000002,1.3100731753907953,0.17953711325354982,-0.20775581215320255,0.46
173.20000000000002,1.321950982685321,0.054720502172479424,-0.266754052450899,0.46
173.3,1.3212059824740974,-0.07344644663882899,-0.31976157181818404,0.46
173.4,1.3076948141704894,-0.19849677448953823,-0.3655879356474599,0.46
173.5,1.2818609128057317,-0.3152578305874003,-0.40320398260292123,0.46
173.60000000000002,1.2447345090289161,-0.4198512720387848,-0.43176493736534316,0.46
173.70000000000002,1.1979324448916977,-0.5096925522410694,-0.4506293824645054,0.46
173.8,1.1431779100221064,-0.5824559352242524,-0.45937366313282546,0.46
173.9,1.0821014397301445,-0.6368358479778173,-0.45780140167803685,0.46
174.0,1.0164977191814604,-0.6731920641092616,-0.4459479077028248,0.46
174.10000000000002,0.9480592873269487,-0.6926477805042267,-0.42407938512724563,0.46
174.20000000000002,0.8783765369028281,-0.6970896173264819,-0.3926869538226258,0.46
174.3,0.8089319412513886,-0.6891293367405024,-0.35247562011797734,0.46
174.4,0.740884573280689,-0.6707764130703205,-0.3043484438778451,0.46
174.5,0.6751198789211269,-0.6435443910772507,-0.24938625772453268,0.46
174.60000000000002,0.6124294732063608,-0.6089535297810762,-0.18882339386757638,0.46
174.70000000000002,0.553492800196129,-0.5683302479930068,-0.12401996366346137,0.46
174.8,0.4988771329761425,-0.5228071243156185,-0.05643131244661744,0.46
174.9,0.4490376051397293,-0.4733141981089729,0.01242466438906073,0.46
175.0,0.40433260609061483,-0.4204084377848479,0.0810016100485478,0.46
175.10000000000002,0.3650756384189756,-0.3644522488595051,0.14775943417547968,0.46
175.20000000000002,0.3315474437116453,-0.30581315192348074,0.21119889996124497,0.46
175.3,0.3039953189859186,-0.24485682023573133,0.269895293771716,0.46
175.4,0.28263311668959756,-0.18194707972369634,0.3225304211437825,0.46
175.5,0.2676412447009794,-0.117445908983283,0.3679222105912932,0.46
175.60000000000002,0.25916666632885527,-0.05171343927884753,0.4050512603821615,0.46
175.70000000000002,0.2572914052453455,0.014793148060727374,0.4330837321035385,0.46
175.8,0.2620323585980594,0.08150571194924046,0.45139007687500643,0.46
175.9,0.27347457171938166,0.14817154041326366,0.45955917365912186,0.46
